FileName, CommitSha
Hunting\Sample\MultiTeamOwner.json,2d55308ed998212f7d99d4cca27982e3d527d8c6
Hunting\Sample\User First Time Repository Delete Activity.json,81af4e19e9aa8f5cf0af3944fd369985801023a7
Parsers\Sample\ProcessEventGeneric.json,f75b38140d9f02a5bf3c92766ea9eb5829704035
Detections\Sample\ExcessiveLogonFailures.json,450f248ab6d406b6ae4393b095016350df4620e8
Detections\Sample\TimeSeriesKeyvaultAccessAnomaly.json,347d02b5935ef814799b171efa343d84b3726a72
Hunting\Sample\WindowsSystemTimeChange.json,b6ed87ee132c6d27a9cc58dc38828de30db9f59b
Hunting\Sample\WireDataBeacon.json,9845c8394896424e9aaa8e558beb984111ab0ae7
Workbooks\Sample\ExchangeCompromiseHunting_ARM.json,af02c2c428ec42959a04aa72e22dbd1e091816d7
Detections\Sample\imDns_DomainEntity_DnsEvents.json,2c62f7f46efe6215c06cb29fd70ef837d201fd46
Detections\Sample\ExternalUserAddedRemovedInTeams.json,49a8784b3222cad741e6ffa5626382c169831517
Detections\Sample\GainCodeExecutionADFSviaWMI.json,140da50360d6bb6a57715b9e99ac01a3e5b20346
Detections\Sample\CognniMediumRiskHRIncidents.json,f4fd1c0c73ce4b851a0d1b6ae91142da24096b67
Hunting\Sample\PersistViaIFEORegistryKey.json,29783ec4d5af984653ff5fd40be3d0c61569604c
Hunting\Sample\imProcess_uncommon_processes.json,30e9749a446dc14aa04d2bcba467c49ae36dc1ed
Detections\Sample\imProcess_AdFind_Usage.json,da635e8147d7a7bb7f1c365ace92d87d39ec9332
Detections\Sample\IPEntity_AzureKeyVault.json,9a57fa2fd26941771c0994f530ea3e96604290db
Detections\Sample\RDP_Nesting.json,391f37fd72d4dd71dcc23a845bd5c6889d25d986
Hunting\Sample\ExchangeServerProxyLogonURI.json,67e87435614aca70d5e438ca22b7579057fe4edb
Hunting\Sample\SQL-Failed SQL Logons.json,538be2583b0dd3df646ca45f7602724823c0f9b3
Detections\Sample\STRONTIUMOct292020IOCs.json,3fd4e2f317f0a102a583074a99a507ea6fd0c2c2
Parsers\Sample\RegistryEventMicrosoftWindowsEvent.json,a45d2c2162b4998d2f5814a13651faf97dbac0e2
Detections\Sample\NOBELIUM_SuspiciousScriptRegistryWrite.json,eef0f03c93c7e00f23a285720453ea0f4e1e1906
Hunting\Sample\AWS_Unused_UnsupportedCloudRegions.json,4f50b07a4c55b8e1ff815469e344f12d9e1b6f82
Detections\Sample\LSASSMemory.json,6423d542865812fe89c8648a91d9cd23b7d0a1a0
Detections\Sample\HAFNIUMSuspiciousUMServiceError.json,f70c7db5361575fdc08a935b8d972fdb1d8a0dfa
Workbooks\Sample\QualysVM_ARM.json,3ec0d87603fc3f2ad8990e26c6d29d0edc2086d8
Hunting\Sample\SQL-UserRemovedFromServerRole.json,b5889b9b65f40c30ae04a7d346fedb02e8b878a2
Detections\Sample\URLEntity_PaloAlto.json,e3d75e506c2d1a39f35fd4b1c07965aed1975f48
Workbooks\Sample\ZscalerOffice365Apps_ARM.json,35934fa28d226648df5f3d0e9bdbd09dfc8321c6
Parsers\Sample\RegistryEventGeneric.json,aaf0b5b601cbe4464866f971e74fc7eabfb39d94
Detections\Sample\UserAccountAddedToPrivlegeGroup_1h.json,5f07b9dfeda6305bfefc96510ceddd0cef89c6ec
Hunting\Sample\Anomalous_Listing_Of_Storage_Keys.json,0230f849652993224670003de39045fec05d0f61
Hunting\Sample\AzureStorageUploadLinkAccount.json,0dca6f2eed9b78a5a866d74511fa8b8fec0b412e
Detections\Sample\SolarWinds_SUNBURST_Network-IOCs.json,9690d59a706f7119d7324cca471b69f4c40a503c
Workbooks\Sample\PaloAltoNetworkThreat_ARM.json,cc4913fba7d5c3c309785e8ea9fe2e19ef7364ac
Playbooks\CarbonBlack\CarbonBlackConnector\azuredeploy.json,d04782471048d3112f29f956f4e4b4a86279ca89
Detections\Sample\DNS_Miners.json,5b1d45fec2840ee25951a597e6869ccc9677de7c
Detections\Sample\Fortinet-NetworkBeaconPattern.json,201f3b95906dc4fc9e37a2dc6999815ef53e5574
Detections\Sample\Log4jVulnerableMachines.json,2ff98dd3af64343a54e0c6d181fa4fada1fea9dd
Hunting\Sample\Sample-DNSEventsMatchToThreatIntel.json,3b590da8ffa9f06a55920c7a5171a1e24c3a516c
Parsers\Sample\vimNetworkSessionMicrosoftLinuxSysmon.json,0b02b69d45ef03ea0b2c0c289f6a2383b5318e54
Workbooks\Sample\WebApplicationFirewallGatewayAccessEvents_ARM.json,c4890a2062142ec797e6701df32e026a8dc0560c
Workbooks\Sample\AmazonWebServicesUserActivities_ARM.json,d0e6cc0ef62199570c94aa10db7fbf26a7061b6d
Detections\Sample\PHOSPHORUSMarch2019IOCs.json,a30cbc63f027e6b9aed95dce9a68488448b47fbb
Workbooks\Sample\ZscalerThreats_ARM.json,f06afd158bc092bbca88d7c1c828733bd29c7f46
Hunting\Sample\QueryLookingForSecrets.json,a6fa3bcee1b0c931ee330cd94678e200d94169ee
Hunting\Sample\FileEntity_Syslog.json,85b8fc8ceeb27c75d307fabd402c7e23cd62be57
Parsers\Sample\ProcessEventMicrosoftLinuxSysmonCreate.json,4c43bfa2f2dc2733a3e6b84ee99df6156e71a42e
Detections\Sample\MultiVendor-PossibleDGAContacts.json,74c28d6ee12b7d61e31ea0de856d3e04e8a86739
Detections\Sample\CiscoUmbrellaHackToolUserAgentDetected.json,efaeb764f7a32fd8dbce40830ef769f736133470
Workbooks\Sample\AnalyticsEfficiency_ARM.json,2af8bd82fe3fb157cd11467948fecd2e808b875f
Hunting\Sample\SolarWindsInventory.json,c257c172edb51d210183948cb91eeb916fb8b1a5
Detections\Sample\ThalliumIOCs.json,dcdc21b8ab4dc618c5f4280a924b69ad856d0f0a
Detections\Sample\PulseConnectSecureVPN-DistinctFailedUserLogin.json,8430f3b9435acafb6895081800852bd755bf1f3c
Hunting\Sample\Anomalous Failed Logon.json,46542b5e5d3917e69ab0da45843323d11ea62624
Detections\Sample\MaliciousWAFSessions.json,f6b972512cc4e5d237e67491609a17e7ae4ebd90
Workbooks\Sample\ForcepointDLP_ARM.json,c31603c22a064cb689aa4e861db44ab006094ede
Parsers\Sample\vimAuthenticationAADSigninLogs.json,9216b04885b8823f42c249091aa8e297af0e5f54
Detections\Sample\ProofpointPODSuspiciousAttachment.json,e6adf3c6c6da6791cd238e68ea111299e728e86a
Detections\Sample\AzDOHistoricPrPolicyBypassing.json,7a2e703965994e243d4bcc44cebd601e7fd4f821
Hunting\Sample\NewClientRunningQueries.json,1853bf4ebb15e0c8beaeb3eea72965a836af4262
Detections\Sample\HighFailedLogonCountByClientIP.json,58f212ed2e295023eeee0c444fc1eab4e8f23187
Detections\Sample\ADFS-DKM-MasterKey-Export.json,cebbd2d1bd491dd310c00bd7463f1dc1b11c11fc
Detections\Sample\MaliciousOAuthApp_PwnAuth.json,4fbcbdb865cb1531fd3c45aef78b9493a662aa1a
Detections\Sample\Log4J_IPIOC_Dec112021.json,55c11d2d9eab76804eda95f644280e8d719c63af
Detections\Sample\ExcessiveAmountofDeniedConnectionsfromASingleSource.json,a514f1f76db6d4bf9ac90da2426668c4a9b08681
Detections\Sample\ProofpointPODMultipleArchivedAttachmentsToSameRecipient.json,bcea04419fe7adb52d675428902023d4ccb6381e
Detections\Sample\KnownMalwareDetected.json,4fd8bad43d2ca6ef26051be05cc280580ad26b89
Hunting\Sample\ExchangeServerSuspiciousURIsVisited.json,0bbda38a1f1087687aec1a1c86132f5253ca17c5
Detections\Sample\ADOAgentPoolCreatedDeleted.json,06728abfe058c28f34a62092dadb01281507b991
Workbooks\Sample\ZscalerWebOverview_ARM.json,e0e5a0c5452874ce1fe6e4e827860ec505fdbab0
Detections\Sample\HAFNIUMSuspiciousFileDownloads.json,8ed4700b1d803060da043eee9087c657d7864c8b
Hunting\Sample\AzureResourceAssignedPublicIP.json,73e174d9783d73358eccf67f355cc423d3d99e37
Detections\Sample\GroupCreatedAddedToPrivlegeGroup_1h.json,b10377058fd0f16a1cb37c87778d7d4c94820fdb
Hunting\Sample\AlertsForIP.json,6b1780e28263800aee6cb1a717a2b83b385844fb
Detections\Sample\AzureWAFmatching_log4j_vuln.json,f6af26ec4d769e79fc8bd1744911a04bccb6e5f9
Detections\Sample\SeveralDenyActionsRegistered.json,ec7487f571119a8a062da6f65bfc5bbdfdba8410
Workbooks\Sample\WindowsFirewall_ARM.json,638348e346bdca89fe5b9d54b8432d42bede413d
Hunting\Sample\Anomalous RDP Activity.json,339a2f3a40f966c9980c62e8ff662eff978599fa
Hunting\Sample\Solorigate-Encoded-Domain-URL.json,d5e902deb99b437873d317ffbbf9ecfadc1f2845
Workbooks\Sample\TrendMicroXDROverview_ARM.json,314586313f812048eb76fa3babe8737879e73902
Hunting\Sample\ProofpointPODHighScorePhishValue.json,f66650009652b4dec41c4e8f04b2a7d2c094e504
Hunting\Sample\DormantUserUpdateMFAandLogsIn-UEBA.json,9fe862159bf8206860333e4bfffa1cbec1b1bb23
Hunting\Sample\Org Repositories Default Permissions Change.json,dbb0e39141c4083015b99cb4482ef637030be241
Workbooks\Sample\IOT_Alerts_ARM.json,4738e4d9cdbadf78076f0285f1ce4bf2e94e9ae0
Workbooks\Sample\SysmonThreatHunting_ARM.json,656518c7d5c877d9ed5dc64a8c928a75f8f273b4
Detections\Sample\AzureADRoleManagementPermissionGrant.json,1da7e491ca99207b4eb68b26a44223d2ad231f69
Hunting\Sample\Potential_IIS_BF.json,7b3e66b9aa30462b4438ea53e9f716c85a090170
Detections\Sample\Manganese_VPN-IOCs.json,01e81a992882dfb7abea16306043b2977deaae16
Hunting\Sample\AzureStorageFileOnEndpoint.json,394d2e37abd5a6f8ebeec5f07741caaffc8733c0
Detections\Sample\ExchangeOABVirtualDirectoryAttributeContainingPotentialWebshell.json,a51b24ac64f1121b6621e6a0b8257a94c7cee643
Detections\Sample\AWS_FullAdminPolicyAttachedToRolesUsersGroups.json,a582731985b45541d78d61a96294a8d09027626e
Hunting\Sample\SuspectedLSASSDump.json,a6e78540634ee4b3a1ff26f73e5300c56d19eaba
Parsers\Sample\ProcessEventMicrosoftSecurityEventsCreate.json,e0e215718c9f712a5c035c03537f612d0ed3c009
Hunting\Sample\Suspicious_enumeration_using_adfind.json,3478beb8d840b7b90bd1ebf72379b911cb543efd
Hunting\Sample\AzureRunCommandMDELinked.json,cb199f36e94c3a0be36a01194c9eed48d222e69e
Detections\Sample\SolarWinds_TEARDROP_Process-IOCs.json,9785282b2a1c4d72b2a0e00e5dcbc2be76017d82
Detections\Sample\SOURGUM_IOC.json,1285e770e6c6576850e42f47cbac0a8b5e46570c
Workbooks\Sample\ASC-ComplianceandProtection_ARM.json,f94b09bdbfaed65a26f4d2dc19dab3dfbccc36aa
Detections\Sample\UseraddedtoPrivilgedGroups.json,fa3ba7a804225783ceac20a67047e99db66b4b06
Hunting\Sample\imProcess_enumeration_user_and_group.json,80f8da9e8d417326249a5e4521d1c1401ca4ff94
Detections\Sample\ProofpointPODHighRiskNotDiscarded.json,61c03e0c1f6619a616d7eaec14c575e8728033b3
Detections\Sample\MFADisable.json,f93955e75063e8dc5bbd8951a4c8f73506b58648
Detections\Sample\ADFSRemoteAuthSyncConnection.json,fc3ea76d3f6104e359ebd4594dae4d607fa1148e
Hunting\Sample\AWS_SuspiciousCredentialTokenAccessOfValid_IAM_Roles.json,60697a44b916c22328cc2b50b03b3211fe4b837b
Hunting\Sample\RareAuditActivityByApp.json,721e990df350730a427dac56f8a23ce2cc3a5e45
Detections\Sample\ssh_NewlyInternetExposed.json,89d9aeee53c0c609778a6c01719f9e2aa74467a0
Workbooks\Sample\SOCProcessFramework_ARM.json,c86b6f30d6e4fd7d9a0d5248193a3e60fc42d8b5
Workbooks\Sample\AzureActiveDirectoryAuditLogs_ARM.json,0ec61195c9617bfbc03511e4e3fb10c51d6b8dbb
Detections\Sample\BariumIPIOC112020.json,c607199b279fddd49a439ab1a1c5bd0168372621
Hunting\Sample\FailedUserLogons.json,5b399c22ea62f60e7e2219b9aa17ea189b96e112
Detections\Sample\MaliciousOAuthApp_O365AttackToolkit.json,abcadd15b869c2b15f4a96fbd648ad9847372d33
Hunting\Sample\UserCreatedByUnauthorizedUser.json,a26b8dc9148af8c744defaefbcdc83dd859925a6
Detections\Sample\imFileEvent_Dev-0228FilePathHashesNovember2021-ASIM.json,d6e05571c4d000d19464f217dbc1804dbb368890
Parsers\Sample\vimNetworkSessionMicrosoftWindowsEventFirewall.json,8d40c0ba7bacd92617e2c3e0f0323cfbd813629d
Workbooks\Sample\ProofpointTAP_ARM.json,7d2a08187260c6801a87be996b6015da07816255
Hunting\Sample\NewServicePrincipalRunningQueries.json,7f46b38cd00f078d8d19dee5ce5b58aee4d540ae
Hunting\Sample\NewDomainAccess.json,d8c2c513e9556ea6b0be477686effb317b06f743
Parsers\Sample\FileEventMicrosoftSysmonFileDeleted.json,7b0ffbb6d5b5d102310f8c5c44b5e5873e7cc849
Detections\Sample\PasswordGuessing.json,b914c672d968dd30b269f730278b557dc331a3ed
Detections\Sample\DNS_HighReverseDNSCount_detection.json,5989f35a2130a6614a84aa8e9035f93c4a835197
Detections\Sample\SupiciousLinkSharing.json,82a6ecdc55bcbdef0e36669e39bc35b679b7999c
Workbooks\Sample\AlsidIoA_ARM.json,4a5d78190b6fe013099d2a544145b683497b0766
Parsers\Sample\AADSTSErrorCodes.json,e1f068c083ae384c6061424b11b7c836d3779d9f
Hunting\Sample\AnomalousUserAppSigninLocationIncreaseDetail.json,e549956b36ccceb662695384700e6bffed4af2cb
Playbooks\Post_Message_Teams_azuredeploy.json,6625f83ea6a6a3518e29e35841d5d459001571da
Detections\Sample\FailedLoginsFromUnknownOrInvalidUser.json,1e47b23f3870ba00f2001fd587f5ac012ad18a26
Parsers\Sample\vimNetworkSessionMicrosoft365Defender.json,5bdcce1a6b08be11a46be9f76eb2977f834f0771
Parsers\Sample\NetworkSessionMicrosoftWindowsFirewall.json,17894b4f60cc4cf683ec698df48daf29a0d9a95b
Hunting\Sample\AnomolousSignInsBasedonTime.json,e137192ecd6391a0e5610329de6a7f8eb0b7f69b
Hunting\Sample\cscript_summary.json,719d924e7cbfd49f2a52f3ed81518590145e7f84
Detections\Sample\CognniHighRiskLegalIncidents.json,52a9a0877e4f0116213e46f0c2b443b9b02d8449
Hunting\Sample\STRONTIUM_IOC_RetroHunt.json,70e11a93687e9a44fd517ae5dcab7be9c2b01d8e
Detections\Sample\NewUserAgentLast24h.json,86a09e051f96720279b857ee4e3b8d5889ea6fb4
Detections\Sample\BariumDomainIOC112020.json,93ecad4776c062fe8aa9a73e6657e71e2d449dd2
Hunting\Sample\Addtional Org Admin Added.json,82920f876cc0d1b9e2315390d82621922163a538
Hunting\Sample\ApplicationGrantedEWSPermissions.json,b7d4caca5c0002c349daaf966730eb5b0cdeae1e
Hunting\Sample\SuspectedProxyTokenExploitation.json,c08e8e11bdb79b652c8b5fda5a418e231472b507
Workbooks\Sample\AzureActiveDirectorySignins_ARM.json,cbe819b3555f64d43379137c21a3fd93293a37c0
Detections\Sample\CriticalThreatDetected.json,31f46f5454d9419d39bf4d5044d18c21dd6951b9
Hunting\Sample\SuccessfulAccount-SigninAttemptsByIPviaDisabledAccounts.json,758bed35121d53b66e8f439a831ebbbb96b08d9c
Detections\Sample\PasswordSpray.json,5e18f947b141b15fb864aa967fcec3b976fdc7f0
Detections\Sample\AzurePortalSigninfromanotherAzureTenant.json,1f536f74b557529628b842f91abd21d84d7c81fa
Detections\Sample\ProofpointPODDataExfiltrationToPrivateEmail.json,c02586a3aa3e548a45f5e4b5d9f6342b015941b3
Detections\Sample\CiscoUmbrellaPowershellUserAgentDetected.json,5d81bf60bae5b2de7165a63b08fc623a9502bad1
Hunting\Sample\RareProcbyServiceAccount.json,022ef694a3b1daee4177201e675ff5cf1b5fda74
Hunting\Sample\PrivilegedAccountPasswordChanges.json,c6e877b225048568d471a72166e7338dcd5b6580
Detections\Sample\UnusualGuestActivity.json,109c2b5edf592e8c614f92c031f8eff48620fd73
Detections\Sample\PrivlegedRoleAssignedOutsidePIM.json,3fb17871e7dd2a4bb7ba571123b3bb004024383d
Hunting\Sample\NewBotAddedToTeams.json,41f0b5c52c2be62be0db85c719ce1097ee436359
Hunting\Sample\Suspicious_Windows_Login_outside_normal_hours.json,0e6515b43b38f390e63bb83488acd9d0dc4f8b0a
Hunting\Sample\TeamsFilesUploaded.json,e01ee18f7ca13ff5c3abdeecd533cf6694a4eacf
Hunting\Sample\ProofpointPODHighScoreMalwareValue.json,09be54afda67d70bbada956e8e0fa88ddc141385
Hunting\Sample\DNS_CommonlyAbusedTLDs.json,435e15018db7f70baf20189e300469d93ba40fbc
Hunting\Sample\Inactive or New Account Usage.json,b6a1eb7191a15881b9ef9a10c4afea2c651fa381
Hunting\Sample\DNS_LongURILookup.json,709f847d74044407b744dd02a0ab37bfc8945901
Detections\Sample\CiscoASA-ThreatDetectionMessage.json,01b8671a3bd4d446414d690dd527591c219b7e34
Workbooks\Sample\CitrixWAF_ARM.json,922e4dbd1b9b4bfeed9033750cb2464ee5130a5a
Detections\Sample\RDP_RareConnection.json,751723a592165c5cd68b613a61666452d96ce8fd
Workbooks\Sample\WebApplicationFirewallFirewallEvents_ARM.json,184cba6367333850bd4380fe9f6260c8e92ccc99
Playbooks\PaloAlto-PAN-OS\Playbooks\PaloAlto-PAN-OS-BlockURL\azuredeploy.json,89444339acb6788c0509ebeb72fbe0a34b3531eb
Detections\Sample\UnusualUACryptoMiners.json,f3d1e83330a00f8b477fee24cae59a88d7e9e868
Hunting\Sample\PowerCatDownload.json,05863bfe5ab2d69c4a346cebac87c4630aa0cae6
Hunting\Sample\ProofpointPODHighScoreSpamValue.json,16dc8f696c04d624fd567b4c81e10893d35260d1
Hunting\Sample\SQL-UserAdded_to_SecurityAdmin.json,6400bde76d639ba44dc5eead33b2f634b0e15860
Parsers\Sample\ProcessEventEmpty.json,076e2bd4dbb6e6f4c4b47abd6bb4a4fbd98a1ea4
Detections\Sample\VectraDetect-Host-by-Severity.json,640810a8d528c3cb34b760c53dc7b8f2a8ba9a4b
Detections\Sample\AnomalousIPUsageFollowedByTeamsAction.json,e3d74af58430649e2607b365a0c51061ebf287ba
Workbooks\Sample\GitHubSecurityWorkbook_ARM.json,17496c44813684cbe950cd8d3f6fad0e0b67532b
Detections\Sample\AWS_ClearStopChangeTrailLogs.json,6406365aeb682a4b7b7ad5d044b28031210bb17d
Hunting\Sample\AlertsOnHost.json,a40da0623a71b078de5bbdbe8307c3b47eb7dc46
Detections\Sample\ExchangeServerVulnerabilitiesMarch2021IoCs.json,53c35fdf9767a967ad657d5755c2ffbf94aa5644
Detections\Sample\PIMElevationRequestRejected.json,70218ac84e1256edf1e155304a43c3ef8d549d74
Hunting\Sample\UserAddToTeamsAndUploadsFile.json,fa08764f4f6dd21fea568f8926c3a10c91da5d15
Hunting\Sample\UserRunningMultipleQueriesThatFail.json,9307eacb42eb935bb61a6caeca8cd22abfb36d8a
Hunting\Sample\RareProcess_forWinHost.json,b4e9bde8fa96531533151de46083509fa0a51a7a
Detections\Sample\Solorigate-Network-Beacon.json,6ec9f13c0061b5facec354a7d47836a7c88bfa90
Detections\Sample\UserAccountCreatedDeleted_10m.json,ff4deff8e76bf907ac61e7c569327f39ce382c9d
Hunting\Sample\uncommon_processes.json,d10f697274b89d21bbb7fd72d5a941385c05a46e
Detections\Sample\AzureAADPowerShellAnomaly.json,173935149fe2db3a3d5ed25209b70863b970c2bb
Hunting\Sample\UnicodeObfuscationInCommandLine.json,7dd3dc689acfca282622dbafd6acec274c164609
Hunting\Sample\StorageAccountKeyEnumerationWithSigninandAuditlogs.json,3179de5d9ece832f7f4d7f9b6f293fce3532f0df
Workbooks\Sample\AksSecurity_ARM.json,9e2e54c075db8b0c03913028368c45388da5fbd4
Detections\Sample\CiscoASA-AvgAttackDetectRateIncrease.json,cf27876f50f58bd96455fb07626a8edbfdd2d6ed
Detections\Sample\AccountCreatedDeletedByNonApprovedUser.json,c6f62893513976d7e044281ee812922749338dcd
Hunting\Sample\AzureResourceCreationWithNetworkActivity.json,ad69e96701d6d5082012d924d59095d0cb721015
Workbooks\Sample\AzureKeyVaultWorkbook_ARM.json,5dae93b6979216dc10c4c55b5237cff5225ad5fa
Detections\Sample\ProofpointPODEmailSenderIPinTIList.json,6c7df9fe90de985d80a7e22dc278e7cd025f1d07
Detections\Sample\imProcess_SolarWinds_SUNBURST_Process-IOCs.json,307c7308e741ab56ad3de51f8be2dffeb91997c5
Hunting\Sample\new_locations_azuread_signin.json,36479ebbf0c3c09dc0bb02fc33d504e9a922b99d
Hunting\Sample\SchedTaskAggregation.json,2d459ea4f4ed94da59d6bd7819b8fea3039a4643
Detections\Sample\GoldenTicket.json,d3688aa832f9e0c205224602e44c89bcbbdd6dbf
Detections\Sample\AnomomlousUserAgentConnection.json,388efb9389010a55781df97daeb76527f93c7710
Detections\Sample\execute_base64_decodedpayload.json,0f6861790916eea0bef59d2e4440b97111d8d235
Hunting\Sample\NewUserRunningQueries.json,702c635d8f40aa90d55a622e32321dc6ff6a882e
Hunting\Sample\OfficeMailForwarding_hunting.json,cb3712a36a9c3c613e34292c029c71770fa56b35
Detections\Sample\FailedLogonToAzurePortal.json,ca1f8392a2ae06bde40e66391a5cb73643574c1a
Hunting\Sample\UserAdd_RemToGroupByUnauthorizedUser.json,1a00c97b351ce361fc45af730b78fc86e55b986d
Workbooks\Sample\TrendMicroDeepSecurityOverview_ARM.json,b48d0e6892f8da9482e96d7b74d88aaaf1845737
Hunting\Sample\PortOpenedForAzureResource.json,79caca2f54af1f94b5e06bdb3adaadd72f45c63f
Hunting\Sample\SpikeInFailedSignInAttempts.json,acee273046032e79024817f2584ef37c3e7c7e26
Hunting\Sample\double_file_ext_exes.json,8f7e260c738e2decf27323a0b808fe33df26c5e4
Parsers\Sample\vimAuthenticationAADNonInteractive.json,75493fc90167e0773da2083368f17f949b081b0b
Hunting\Sample\imProcess_Suspicious_enumeration_using_adfind.json,4fdec947a99f77d3dd84223f4118ea23b8532c2b
Detections\Sample\imProcess_malware_in_recyclebin.json,793fb3b216045bc4840aa4a7ed2fdd766124c84c
Workbooks\Sample\DataCollectionHealthMonitoring_ARM.json,1f4afd458560d4f5be4341ff2d9bddfaba68de76
Parsers\Sample\vimDnsInfobloxNIOS.json,068f9485e79b84fa90017ecfa2636336f657f6c8
Parsers\Sample\NetworkSessionMicrosoftWireData.json,d63e8fd67a30fa5d49ae6f3bdff082b0f771f6bb
Parsers\Sample\FileEventMicrosoftQueueStorage.json,23a960b9f05755bd42be77f2f1f403a54201b80e
Hunting\Sample\PrivilegedAccountsLockedOut.json,0bcc0edbff7c4dbc9b719f93b4776ec0f2e0efda
Detections\Sample\imDns_IPEntity_DnsEvents.json,32b6674008e903f05e1f90c8aeeb9f5f5d68625c
Detections\Sample\PulseConnectSecureVPN-BruteForce.json,936789102acde1d3097616ceccb10034e734bce4
Detections\Sample\VectraDetect-HighSeverityDetection-by-Tactics.json,fb4750e5fc084c077cfc468bc731f378336eac94
Hunting\Sample\FireEyeRedTeamComms.json,900c21b8bb5295f5be5594bcad6171e09c038f0a
Detections\Sample\RunCommandUEBABreach.json,8dcc49ae53746260f0d5afed919894b721690ea3
Workbooks\Sample\OnapsisAlarmsOverview_ARM.json,d828eb14373b2b1de836c84126216b69150e7bc5
Detections\Sample\SharePoint_Downloads_byNewUserAgent.json,ac5bce009ec22f42f46ec8c931d91f3aa2199ec2
Parsers\Sample\FileEventEmpty.json,bd4f99830bbafafb20450c139b706d6dd119bd0c
Playbooks\Send-email-with-formatted-incident-report.json,5fd65b89718da6e276b27ca38d925bd2a2475a61
Detections\Sample\ExplicitMFADeny.json,ee955d89e47a98cfade416eb7418fd34d0b38382
Parsers\Sample\ASimDnsCorelightZeek.json,edd83d04f844ac599cbeccf6f418b6243db1fae4
Hunting\Sample\Least_Common_Parent_Child_Process.json,e8439bb0c58355ceea8999e9446d6cdf12a25b10
Hunting\Sample\squid_volume_anomalies.json,21317dda334f9baa416a4c1ad00493330012d5fc
Hunting\Sample\QueryDataVolumeAnomolies.json,25aad5b01397b97c9cd4f19546cde96a2f43ec5c
Detections\Sample\CognniLowRiskHRIncidents.json,20fcafbff6e8a6a3e89610e30401996bb123bc8f
Detections\Sample\AdminPromoAfterRoleMgmtAppPermissionGrant.json,c202ca4ea1c11b4fa861b5ca74dcfbe52c93d23d
Parsers\Sample\RegistryEventMicrosoftSecurityEvents.json,fbb65333c671b8528821b9bc22e42c2ed4fa37b9
Hunting\Sample\UseragentExploitPentest.json,3d01b73ab8500a6f18a0bff32915479f14620cf7
Detections\Sample\malware_in_recyclebin.json,c0d838a463affac7c7221c460ef09882dbcd6b0c
Hunting\Sample\new_adminaccountactivity.json,0e4ad6b6f97f3f4471341659255dab86c64dcaf1
Hunting\Sample\Anomalous AAD Account Manipulation.json,15b573f66a93ada380907a9ddc81064b7ac75a8d
Workbooks\Sample\VisualizationDemo_ARM.json,a9ab604047f746d357f91cceb2ce0b461c26c22d
Detections\Sample\eset-sites-blocked.json,8cd3c5b6c16264461a538410292a60553b1f9fe3
Workbooks\Sample\ForcepointCloudSecuirtyGatewayworkbook_ARM.json,c3fd4900b9ad84e3c0686c80f924565e11c46010
Detections\Sample\ZincOct292020IOCs.json,76cf4f5670d358275a60d8433abc4e5b22066805
Detections\Sample\NewAppOrServicePrincipalCredential.json,06b2e86c5de06ac7e4fd3ddfdcbb85777a12f347
Hunting\Sample\PotentialWebshell.json,96cb1702ea4f4aac128548fbaefc5aee75beebf1
Hunting\Sample\CriticalPortsOpened.json,835504bc29aec97f777f47eec18d6eab762c11f4
Workbooks\Sample\VMwareCarbonBlack_ARM.json,cd78850b16f696a0adec78f2b6435a5840d295b1
Hunting\Sample\powershell_or_nonbrowser_MailboxLogin.json,9a0eec92d96a88ff395cbc5c18c32c7d26e10c9b
Detections\Sample\exchange_auditlogdisabled.json,039c7edc3f1ad5394a14235dbf68ea3f6cdd2607
Detections\Sample\FailedLogonAttempts_UnknownUser.json,e4223811e93623ed378427a557531238965e29f7
Hunting\Sample\ProofpointPODLargeOutboundEmails.json,54e4ec40318f2679453051a79fb0e808fb4cec72
Workbooks\Sample\Office365_ARM.json,4d341644e6f18161964296b1409f4f26d8d3c86b
Detections\Sample\DomainEntity_Syslog.json,763801f79bdd33275eff04b08d71a17e0f46ea7d
Parsers\Sample\ASimDnsMicrosoftNXlog.json,4380d0bf0348587922827ddae9bd05f0954a8ac1
Detections\Sample\AnomalousUserAppSigninLocationIncrease-detection.json,ad2d6531d9d74b27d468b427eba52e11e543ea90
Hunting\Sample\VIPAccountFailedLogons.json,95ed0dad96a39395cd31d5f7794d9d58af1d66e4
Hunting\Sample\SignInLogsWithExpandedPolicies.json,f318117ef09be61fe8fc43f9de4d9642438f1b91
Workbooks\Sample\DuoSecurity_ARM.json,b3110ad625c9672d21e7943d166d7cff337d7e23
Hunting\Sample\imProcess_ProcessEntropy.json,745bc8c303397e0715c1b5d4d79367137b1aaa9d
Workbooks\Sample\ZimperiumWorkbooks_ARM.json,18539b06dd76feda5244fdf53b1b366995addc24
Detections\Sample\SUNSPOTHashes.json,5f9aa6301a09416439195b7b2afaf69f03be6e66
Playbooks\PaloAlto-PAN-OS\PaloAltoCustomConnector\azuredeploy.json,5b889d2a3eabb78e179651a6ea751129ab114763
Workbooks\Sample\Citrix_ARM.json,055d18294ddca361583aa4b1ce71e528655275a6
Workbooks\Sample\UserMap_ARM.json,fa428281449dfdc355a49f064bb503de031c2a4c
Hunting\Sample\imProcess_Certutil-LOLBins.json,7b52d417c205c0630de7f4724851c31fe0ef987f
